Market_ID,Market,District,latitude,longitude
3042.0,Kilvelur APMC,Nagapattinam,10.68599523045977,79.74606340114943
6219.0,Vallam APMC,Thanjavur,10.731087303898635,79.24596711773879
3040.0,Kilpennathur APMC,Thiruvannamalai,12.39665491532258,79.31943177358872
3592.0,Manakodur APMC,Karimnagar,18.386886147777776,79.23871305388889
976.0,Bishalpur APMC,Pillibhit,28.453119220481927,79.91738968915662
2328.0,Jaitu APMC,Faridkot,30.563563215384615,74.84771629076923
4116.0,Narela APMC,Delhi,28.547893338095236,77.17467193809523
4032.0,Nagbhid APMC,Chandrapur,20.10095074789279,79.3131437307209
819.0,Bhattu Kalan APMC,Fatehabad,29.606628136440676,75.59219070762713
1285.0,Chirawa APMC,Jhunjhunu,28.09283510997567,75.55938813420924
5745.0,Sumerganj APMC,Bundi,25.81022674457143,75.61012916514287
3605.0,Manavdar APMC,Junagarh,21.375841203092783,70.37447489450172
5910.0,Tharad APMC,Banaskanth,24.259527408086253,72.07917684555257
6053.0,Tosham APMC,Bhiwani,28.753639067114094,75.930011
5738.0,Sulthanbathery VFPCK APMC,Wayanad,11.698322889074074,76.10749919401235
3083.0,Kodungalloor APMC,Thirssur,10.4221863666,76.2166859564
5028.0,Ranni VFPCK APMC,Pathanamthitta,9.342696459044369,76.74801311262799
451.0,Bagalakot APMC,Bagalkot,16.20899505106383,75.62058195927051
5944.0,Thiruvali VFPCK APMC,Malappuram,11.142068586206896,76.22443450452874
3980.0,Muttil VFPCK APMC,Wayanad,11.698322889074074,76.10749919401235
502.0,Balaramapuram VFPCK APMC,Thiruvananthapuram,8.582007459830098,76.95365030980582
3813.0,Mezhuveli VFPCK APMC,Pathanamthitta,9.342696459044369,76.74801311262799
3080.0,Kodumon VFPCK APMC,Pathanamthitta,9.342696459044369,76.74801311262799
4852.0,Puthupariyaram VFPCK APMC,Palakad,12.364786766200503,76.41075942349559
5372.0,Seethathode VFPCK APMC,Pathanamthitta,9.342696459044369,76.74801311262799
5129.0,SMY Jassur,Kangra,32.040158033607085,76.27243818806762
2945.0,Khammam APMC,Khammam,17.20973289887805,80.34450406498291
4959.0,Rajura APMC,Chandrapur,20.10095074789279,79.3131437307209
1920.0,Gingee APMC,Villupuram,12.096167180205654,79.48448226863754
5962.0,Thondernad VFPCK APMC,Wayanad,11.698322889074074,76.10749919401235
